county_fips,county_name,total_export_exposure,total_tariff_weighted,effective_exposure_rate
47145,"Roane County, Tennessee",162208680369.73502,37451403447.566795,0.2308840893237086
47147,"Robertson County, Tennessee",423986241345.3844,97897718264.67834,0.23089833753574485
47149,"Rutherford County, Tennessee",239187017719.39767,55225615837.5853,0.23088885159466827
47151,"Scott County, Tennessee",411549633362.44696,95035686466.99814,0.23092156756534227
47153,"Sequatchie County, Tennessee",187379965810.405,43158439100.76642,0.23032579237651818
47155,"Sevier County, Tennessee",84751815214.70384,19565845873.781612,0.2308604933618823
47157,"Shelby County, Tennessee",90468952220.66583,20888059020.355194,0.23088649207969641
47159,"Smith County, Tennessee",479775436720.7725,110269711119.97194,0.22983609138820604
47161,"Stewart County, Tennessee",483450777943.42,111627095341.02983,0.2308965057743561
47163,"Sullivan County, Tennessee",297520741340.44086,68694303954.70023,0.2308891260663274
47165,"Sumner County, Tennessee",206751201774.489,47749659339.539665,0.2309522698282641
47167,"Tipton County, Tennessee",232774988810.5757,53749391828.150475,0.2309070751234785
47169,"Trousdale County, Tennessee",252640828597.277,58333884539.049286,0.2308965057743561
47171,"Unicoi County, Tennessee",652257247492.891,150603919312.10794,0.23089650577435614
47173,"Union County, Tennessee",432251666279.638,99805399359.1115,0.23089650577435614
47175,"Van Buren County, Tennessee",586284622863.555,135371070808.43105,0.23089650577435614
47177,"Warren County, Tennessee",427537785455.458,98716980748.1716,0.23089650577435614
47179,"Washington County, Tennessee",135265256732.879,31232275132.29296,0.23089650577435614
47181,"Wayne County, Tennessee",295534249162.0455,68288031499.653854,0.23106638805240673
47183,"Weakley County, Tennessee",472913899982.727,109194167038.13501,0.23089650577435616
47185,"White County, Tennessee",500967675511.99506,115660329489.14818,0.2308738370613272
47187,"Williamson County, Tennessee",24408483020.12947,5635065283.429288,0.23086503486439927
47189,"Wilson County, Tennessee",120642825244.69063,27853300068.437374,0.23087406989967826
48001,"Anderson County, Texas",170462773927.2475,39272744893.830894,0.2303889816470561
48003,"Andrews County, Texas",86083912775.707,18896257297.73472,0.2195097398391871
48005,"Angelina County, Texas",166571369441.46036,38457304214.15142,0.23087583624427613
48007,"Aransas County, Texas",31051590083.49959,7115843071.925093,0.22916195443744308
48009,"Archer County, Texas",167285463331.2881,37954238638.640114,0.22688306492881846
48011,"Armstrong County, Texas",0,0,0
48013,"Atascosa County, Texas",95871832021.59749,21060689917.207306,0.2196754716490957
48015,"Austin County, Texas",193153600746.04916,44587624423.68,0.23084024450728244
48017,"Bailey County, Texas",193858312087.714,44761206876.36779,0.23089650577435616
48019,"Bandera County, Texas",16771625976.658764,3880100845.6519275,0.23134911612338016
48021,"Bastrop County, Texas",108195966421.626,24946045536.651108,0.23056354466523754
48023,"Baylor County, Texas",70588432026.135,16298622302.925224,0.23089650577435614
48025,"Bee County, Texas",53512145821.54207,12256301813.647295,0.22903775629781134
48027,"Bell County, Texas",99735625147.68349,23020750855.25384,0.23081773259219937
48029,"Bexar County, Texas",70425583930.11705,16243624268.410807,0.23064947937853483
48031,"Blanco County, Texas",175280001039.07294,40431931615.44349,0.23067053500547682
48035,"Bosque County, Texas",243429178257.38962,56162328546.26544,0.23071321584498902
48037,"Bowie County, Texas",121325704251.16275,28012103283.30671,0.23088350037777133
48039,"Brazoria County, Texas",204484393893.4821,47200111194.15189,0.23082500476167825
48041,"Brazos County, Texas",135329149816.24698,31230173758.51507,0.23077196450964274
48043,"Brewster County, Texas",12538472462.459711,2826304880.1514835,0.2254106222758365
48045,"Briscoe County, Texas",0,0,0
48047,"Brooks County, Texas",2160282630.6845202,472454696.51262844,0.2187004097528311
48049,"Brown County, Texas",321450622734.357,74219916980.20233,0.23089056835188276
48051,"Burleson County, Texas",205224824821.98083,47088680977.34682,0.22944924435040048
48053,"Burnet County, Texas",163835179824.03912,37787776397.61398,0.23064506925923048
48055,"Caldwell County, Texas",125142752773.52917,28836972567.168888,0.2304326213708528
48057,"Calhoun County, Texas",583914093890.3533,134826268018.72986,0.23090086269444865
48059,"Callahan County, Texas",105860611761.873,24260337857.696175,0.22917246985373868
48061,"Cameron County, Texas",79911124899.85252,18451302586.578762,0.23089779564112747
48063,"Camp County, Texas",96414677170.5284,22261812064.037594,0.23089650577435614
48065,"Carson County, Texas",0,0,0
48067,"Cass County, Texas",407709184631.83685,94160473143.07457,0.23095009063409225
48069,"Castro County, Texas",39957130071.76241,9252254344.232204,0.2315545267544314
48071,"Chambers County, Texas",239573261471.40192,55107350448.469925,0.2300229587810163
48073,"Cherokee County, Texas",367479147372.8352,84859842855.67186,0.23092424008912585
48075,"Childress County, Texas",975665807.557196,251748327.07921395,0.25802721088435376
48077,"Clay County, Texas",217784250680.07883,50248413884.60369,0.23072565498970682
48079,"Cochran County, Texas",0,0,0
48081,"Coke County, Texas",31177413387.7067,6649060610.235409,0.21326530612244898
48083,"Coleman County, Texas",119584345955.7623,27341146234.03448,0.2286348268706404
48085,"Collin County, Texas",65035595982.408775,15011896311.486752,0.23082584367408981
48087,"Collingsworth County, Texas",62233327799.1195,14369457931.526794,0.23089650577435614
48089,"Colorado County, Texas",422962919230.27057,97439435214.3616,0.2303734695979658
48091,"Comal County, Texas",87611990965.24365,20192193036.275635,0.23047293885018585
48093,"Comanche County, Texas",83977336879.42976,19468276547.95114,0.2318277439055095
48095,"Concho County, Texas",3762358815.8938,802380604.6140859,0.21326530612244898
48097,"Cooke County, Texas",382231754237.096,88054807138.56752,0.23037020384221574
48099,"Coryell County, Texas",65368566560.22496,15087513795.227358,0.23080686313240514
48101,"Cottle County, Texas",0,0,0
48103,"Crane County, Texas",101630269614.472,21674210560.637398,0.213265306122449
48105,"Crockett County, Texas",42428671925.5767,9256257121.054676,0.21816042550874312
48107,"Crosby County, Texas",0,0,0
48109,"Culberson County, Texas",0,0,0
48111,"Dallam County, Texas",244559885872.4375,56483267344.900764,0.23095883915468643
48113,"Dallas County, Texas",100518854949.16463,23200720298.55721,0.2308096357672449
48115,"Dawson County, Texas",99644620870.8316,22144031721.544525,0.22223007652615415
48117,"Deaf Smith County, Texas",629163211217.3969,145285829343.34482,0.23091914268513028
48119,"Delta County, Texas",0,0,0
48121,"Denton County, Texas",96549632614.72328,22285158841.381382,0.23081557368850122
48123,"DeWitt County, Texas",78541418135.09439,17763075420.09677,0.22616188810779517
48125,"Dickens County, Texas",0,0,0
48127,"Dimmit County, Texas",89466607390.7175,19263744253.88839,0.2153177013828187
48129,"Donley County, Texas",56930707266.0986,13145101379.004915,0.23089650577435614
48131,"Duval County, Texas",35375117273.2635,7544285214.400072,0.21326530612244898
48133,"Eastland County, Texas",213664815726.96912,49225823943.24553,0.23038806729016437
48135,"Ector County, Texas",114462529476.24179,25857822619.633778,0.2259064406313064
48137,"Edwards County, Texas",0,0,0
48139,"Ellis County, Texas",320221051937.9821,73928628944.53459,0.2308674851235343
48141,"El Paso County, Texas",94933496417.99823,21919143655.743584,0.23088945928244545
48143,"Erath County, Texas",266859555084.95792,61584330517.10217,0.2307743130932526
48145,"Falls County, Texas",137325336818.561,31707940425.692272,0.23089650577435614
48147,"Fannin County, Texas",231372257512.39566,53358799339.294106,0.2306188300748867
48149,"Fayette County, Texas",200103024565.056,46120240414.15515,0.23048247528692842
48151,"Fisher County, Texas",220727264588.52982,51017550247.727776,0.23113388526257722
48153,"Floyd County, Texas",63552219048.60818,14745363480.243649,0.23201964779491957
48155,"Foard County, Texas",0,0,0
48157,"Fort Bend County, Texas",100705832352.01733,23213496840.987392,0.2305079685935626
48159,"Franklin County, Texas",17112894130.912975,3944666488.796968,0.23050843759217013
48161,"Freestone County, Texas",151030022103.8014,34681570436.00015,0.22963361822303027
48163,"Frio County, Texas",85292484982.30432,19451987050.40708,0.2280621446830022
48165,"Gaines County, Texas",109411696312.65546,24869008030.18406,0.22729752730565703
48167,"Galveston County, Texas",74528121737.64787,17206566191.509525,0.23087347152098736
48169,"Garza County, Texas",49268709497.7713,10507306413.300207,0.213265306122449
48171,"Gillespie County, Texas",98693897468.64143,22758334084.25941,0.23059514993305988
48173,"Glasscock County, Texas",50557967655.7405,10782260449.030373,0.21326530612244898
48175,"Goliad County, Texas",25510237911.27977,5763890351.86172,0.22594420216336444
48177,"Gonzales County, Texas",302739343417.7864,69776525828.30135,0.2304838381445795
48179,"Gray County, Texas",206091491969.5254,47333649690.642944,0.22967299250588247
48181,"Grayson County, Texas",287794361128.3086,66443074728.45346,0.23086996725009098
48183,"Gregg County, Texas",209213385828.61694,48154977897.422844,0.2301715911087561
48185,"Grimes County, Texas",346006588393.27234,80083594110.056,0.23145106710809996
48187,"Guadalupe County, Texas",324572839262.6968,74886417001.6815,0.23072299324796958
48189,"Hale County, Texas",114374442175.56877,26441452853.084885,0.2311832289638303
48191,"Hall County, Texas",0,0,0
48193,"Hamilton County, Texas",163945610085.713,37854468505.836174,0.23089650577435614
48195,"Hansford County, Texas",67357863608.48548,15335641489.855505,0.22767410764381163
48197,"Hardeman County, Texas",5203752095.42228,1109779783.615568,0.21326530612244898
48199,"Hardin County, Texas",122608195603.45197,28215674533.814785,0.23012878050234015
48201,"Harris County, Texas",108664741112.38936,25031768393.23753,0.23035777876972777
48203,"Harrison County, Texas",316006855280.17444,72605303824.82445,0.22975863533229984
48205,"Hartley County, Texas",38094240291.27781,8928669674.407164,0.23438371801449215
48207,"Haskell County, Texas",35181640263.5301,8110961217.736306,0.23054528319261652
48209,"Hays County, Texas",100452932736.25717,23186048133.01872,0.23081504443374024
48211,"Hemphill County, Texas",43624571097.531006,9607902512.182213,0.22024061831351702
48213,"Henderson County, Texas",237951250144.0658,54924598549.54637,0.23082290391957463
48215,"Hidalgo County, Texas",44066731512.850365,10170663576.604824,0.23080140567355084
48217,"Hill County, Texas",289411119941.75336,66823218768.33725,0.2308937499768013
48219,"Hockley County, Texas",140958109490.14832,31363741609.5021,0.22250398875911528
48221,"Hood County, Texas",97696264962.96481,22445188475.40873,0.22974459140190634
48223,"Hopkins County, Texas",294951652776.036,68103305998.35789,0.23089650577435614
48225,"Houston County, Texas",315149474912.1906,72651876134.54716,0.2305314840038683
48227,"Howard County, Texas",130361747157.5012,29830181917.48537,0.2288261899516042
48229,"Hudspeth County, Texas",0,0,0
48231,"Hunt County, Texas",298096280151.5381,68829148619.26772,0.2308956978070247
48233,"Hutchinson County, Texas",404208875324.3235,93191386394.71182,0.2305525486543021
48235,"Irion County, Texas",80945568829.7702,17262881515.736706,0.21326530612244898
48237,"Jack County, Texas",77145278389.4208,17023584075.378529,0.2206691638267914
48239,"Jackson County, Texas",453355515676.2563,104560737109.98831,0.2306373993355266
48241,"Jasper County, Texas",243536760229.66687,56207883656.94232,0.23079835505709934
48243,"Jeff Davis County, Texas",0,0,0
48245,"Jefferson County, Texas",202531134868.25168,46754633465.00858,0.23085158484606771
48247,"Jim Hogg County, Texas",63827920791.9161,14546901431.99664,0.22790812001256708
48249,"Jim Wells County, Texas",50474058386.80069,11221258378.927551,0.22231733959126193
48251,"Johnson County, Texas",266192070685.45804,61362219483.92245,0.23051858504241554
48253,"Jones County, Texas",115702686927.5205,26494913448.81671,0.22899134110354663
48255,"Karnes County, Texas",110239074053.04973,24531478506.04679,0.22252979460115607
48257,"Kaufman County, Texas",185305337144.91367,42773580797.01991,0.2308275706250697
48259,"Kendall County, Texas",122730221541.73523,28324311443.18335,0.23078514067174138
48261,"Kenedy County, Texas",0,0,0
48265,"Kerr County, Texas",77262890645.52287,17837176010.3685,0.23086343083129396
48267,"Kimble County, Texas",82101418946.2679,18956930753.809776,0.2308965057743561
48271,"Kinney County, Texas",0,0,0
48273,"Kleberg County, Texas",22763237565.162865,5217490629.063331,0.2292068785965772
48275,"Knox County, Texas",13007704311.9549,2774092042.0393615,0.21326530612244898
48277,"Lamar County, Texas",390022485609.3423,90055676003.09177,0.23089867719394547
48279,"Lamb County, Texas",203717927286.62393,47063313744.25393,0.23102195457760333
48281,"Lampasas County, Texas",257064987629.531,59355407400.58679,0.23089650577435614
48283,"La Salle County, Texas",211493216271.2456,48452553419.68669,0.2290974352460791
48285,"Lavaca County, Texas",309713344550.47394,71423830843.49644,0.23061270074482215
48287,"Lee County, Texas",186672387251.42468,42716259186.34347,0.22883009005938268
48289,"Leon County, Texas",242609962261.8111,55914448599.57746,0.2304705383006396
48291,"Liberty County, Texas",99854199526.94919,22931114937.332302,0.22964597429018024
48293,"Limestone County, Texas",168210711433.99152,38500511031.856865,0.2288826359727101
48295,"Lipscomb County, Texas",25148177397.7545,5363233751.153767,0.213265306122449
48297,"Live Oak County, Texas",218414830273.6595,49936130635.91099,0.22862976187717787
48299,"Llano County, Texas",43420131867.93556,10003902454.13632,0.2303977906968057
48301,"Loving County, Texas",56109084151.0558,11966121007.725166,0.21326530612244898
48303,"Lubbock County, Texas",61559737321.811264,14189724487.789185,0.2305033306690478
48305,"Lynn County, Texas",86618888692.47835,19891625090.202217,0.22964535092135774
48307,"McCulloch County, Texas",63593168239.287346,14557871122.750883,0.22892193494704904
48309,"McLennan County, Texas",165289556954.9768,38159680564.677605,0.23086564733833675
48311,"McMullen County, Texas",83979564680.6914,17909927569.657658,0.21326530612244898
48313,"Madison County, Texas",32886832830.81937,7537325492.004156,0.22918976511902575
48315,"Marion County, Texas",377271337687.906,87110633600.95465,0.23089650577435614
48317,"Martin County, Texas",41250054411.3683,8797205481.608137,0.21326530612244896
48319,"Mason County, Texas",41333958349.6177,9543866552.749498,0.2308965057743561
48321,"Matagorda County, Texas",225018513454.57632,51938451800.07728,0.23081857133751754
48323,"Maverick County, Texas",54114393881.58119,12486578854.661736,0.23074413218017706
48325,"Medina County, Texas",108193858867.60602,24887541964.06092,0.2300273067671535
48327,"Menard County, Texas",0,0,0
48329,"Midland County, Texas",107573965167.73027,23800758810.596092,0.22125017678288367
48331,"Milam County, Texas",68864608756.95049,15845069130.480846,0.23009016411324065
48333,"Mills County, Texas",93385587501.0429,21562405843.67619,0.23089650577435614
48335,"Mitchell County, Texas",48841984058.96634,10934929614.523388,0.2238838127730802
48337,"Montague County, Texas",155643555907.25385,35247305979.01461,0.22646171101370918
48339,"Montgomery County, Texas",88987768069.90369,20391485892.25527,0.2291493127037065
48341,"Moore County, Texas",754760997509.5026,174272873796.83682,0.23089809141156992
48343,"Morris County, Texas",655040019896.5104,151226871822.74506,0.23086661460262742
48345,"Motley County, Texas",0,0,0
48347,"Nacogdoches County, Texas",306333792500.1911,70675595223.15797,0.230714328466109
48349,"Navarro County, Texas",329034218354.68207,75943971709.61694,0.23080873499835577
48351,"Newton County, Texas",46832817040.49037,11044937224.903177,0.23583755842306106
48353,"Nolan County, Texas",381363059347.08014,87880380132.49115,0.2304375790433096
48355,"Nueces County, Texas",73433857417.20982,16886884390.400507,0.22996047033807226
48357,"Ochiltree County, Texas",74018452390.80501,15962878084.90052,0.21566079226595014
48359,"Oldham County, Texas",14924499249.7647,3182877901.225329,0.21326530612244898
48361,"Orange County, Texas",377762475607.5336,87210276739.77943,0.23086008370610175
48363,"Palo Pinto County, Texas",191323218519.23074,44059401782.12178,0.2302877932073528
48365,"Panola County, Texas",205886175775.48492,46951689885.722176,0.22804683077372873
48367,"Parker County, Texas",170073476205.59116,39197850373.84309,0.23047597572745127
48369,"Parmer County, Texas",962093640482.8481,222168167728.60526,0.23092156353627408
48371,"Pecos County, Texas",39344186940.837296,8463061125.472984,0.21510321558300524
48373,"Polk County, Texas",249821674103.32086,57720005393.919594,0.23104482667924098
48375,"Potter County, Texas",157402362489.875,36335158195.711685,0.23084252117276172
48377,"Presidio County, Texas",50652265402.5822,11695431091.01154,0.2308965057743561
48379,"Rains County, Texas",94224795127.5363,21756175952.25271,0.23089650577435614
48381,"Randall County, Texas",222292729900.47513,51322187741.80882,0.23087659126228188
48383,"Reagan County, Texas",87573679661.8065,18676427601.344448,0.21326530612244898
48385,"Real County, Texas",85675195189.287,19782103200.742294,0.23089650577435614
48387,"Red River County, Texas",356655025750.5188,82306086813.21631,0.2307722613469904
48389,"Reeves County, Texas",53952263651.655,11830539697.12348,0.21927791155358828
48391,"Refugio County, Texas",44789216722.7622,9551986015.364592,0.21326530612244898
48393,"Roberts County, Texas",20795211498.7174,4434897146.155037,0.21326530612244896
48395,"Robertson County, Texas",37971106427.539185,8629357814.418112,0.22726116319221934
48397,"Rockwall County, Texas",124034297685.60172,28634846625.330463,0.23086232727268052
48399,"Runnels County, Texas",351461316795.19586,81085889170.0593,0.23071070782253345
48401,"Rusk County, Texas",264002162905.81992,60600449154.591156,0.22954527526431573
48403,"Sabine County, Texas",362566547101.71326,83713466239.26643,0.23089131335600505
48405,"San Augustine County, Texas",104328989508.13638,23489145450.897633,0.2251449531107149
48407,"San Jacinto County, Texas",96849212040.5855,22312031688.300835,0.23037907297532567
48409,"San Patricio County, Texas",411840237598.17523,95035718709.71178,0.23075870212185615
48411,"San Saba County, Texas",129878620705.9948,29733070285.377304,0.2289296739044051
48413,"Schleicher County, Texas",41012778233.5815,8746602704.91687,0.21326530612244898
48415,"Scurry County, Texas",73605127000.8506,16165980388.50991,0.21963117308829713
48417,"Shackelford County, Texas",281682881244.1315,63460965533.0081,0.22529223377975596
48419,"Shelby County, Texas",514766382494.41327,118691035180.62346,0.23057262326548997
48421,"Sherman County, Texas",0,0,0
48423,"Smith County, Texas",143131459238.8939,32991046474.27265,0.2304947259652322
48425,"Somervell County, Texas",49308197963.16964,11216693206.823608,0.22748130473561062
48427,"Starr County, Texas",9966833463.8735,2278915943.4017453,0.22864994701296731
48429,"Stephens County, Texas",271870775596.1441,62213560445.29994,0.2288350423427501
48431,"Sterling County, Texas",32985507894.5172,7034664438.728668,0.21326530612244898
48433,"Stonewall County, Texas",0,0,0
48435,"Sutton County, Texas",74391266870.31891,16535304642.950401,0.22227480910864497
48437,"Swisher County, Texas",180542159383.551,41686553746.618805,0.2308965057743561
48439,"Tarrant County, Texas",153331826366.42007,35389821480.15486,0.23080545193261515
48441,"Taylor County, Texas",87483313092.65388,20149573973.497902,0.23032477007537902
48445,"Terry County, Texas",97242661288.6251,22484522031.25839,0.23122075983217152
48447,"Throckmorton County, Texas",9824815143.18487,2095292209.1077938,0.21326530612244898
48449,"Titus County, Texas",599330976735.561,138383428330.57297,0.23089650577435614
48451,"Tom Green County, Texas",121635309917.19098,27974154595.898445,0.22998383129819114
48453,"Travis County, Texas",70615556213.35594,16297444316.929127,0.23079113428900094
48455,"Trinity County, Texas",148570567747.04926,34361589208.57113,0.23128126741141555
48457,"Tyler County, Texas",100429933972.5541,23294254317.336784,0.2319453313959435
48459,"Upshur County, Texas",181315387092.66968,41862304361.53639,0.2308811460118424
48461,"Upton County, Texas",80349926543.9218,17135851681.30577,0.21326530612244898
48463,"Uvalde County, Texas",46575882790.27811,10695674636.596458,0.2296397619505559
48465,"Val Verde County, Texas",73273835256.1405,16918672525.328667,0.23089650577435614
48467,"Van Zandt County, Texas",233818630904.47147,53976661090.76071,0.23084841820330956
48469,"Victoria County, Texas",100826399779.28487,23117769328.733482,0.2292828999085526
48471,"Walker County, Texas",160638357353.86728,37088200751.464005,0.23088010461762312
48473,"Waller County, Texas",311302348052.27673,71850458741.21378,0.2308060289000711
48475,"Ward County, Texas",115078990300.1085,25440922855.173874,0.22107356685028098
48477,"Washington County, Texas",339433812248.1963,78353634694.15048,0.23083626871225715
48479,"Webb County, Texas",20116690714.627934,4602348206.548174,0.22878257024658422
48481,"Wharton County, Texas",208632633745.8033,48025947579.93185,0.23019384224639736
48483,"Wheeler County, Texas",39063644901.6761,8667968194.78175,0.22189348220318872
48485,"Wichita County, Texas",141204859927.28207,32548430416.143982,0.23050502959250715
48487,"Wilbarger County, Texas",298653228306.3562,68921747816.38629,0.23077516425065023
48489,"Willacy County, Texas",2024409114.01598,522352637.378409,0.25802721088435376
48491,"Williamson County, Texas",74918131794.45134,17278422638.412907,0.23063071948748992
48493,"Wilson County, Texas",95426478230.1149,21759389993.56758,0.22802256142258748
48495,"Winkler County, Texas",72769498768.68,15519209431.279713,0.21326530612244898
48497,"Wise County, Texas",189096248154.5602,43230326442.888794,0.22861546363180058
48499,"Wood County, Texas",167491788067.79764,38654956289.16398,0.23078717312109148
48501,"Yoakum County, Texas",121757502508.1664,26987044938.776394,0.22164584836951912
48503,"Young County, Texas",376098680841.2306,86589923663.428,0.230231926019389
48505,"Zapata County, Texas",46761028435.7758,10210679061.92376,0.21835873597065286
48507,"Zavala County, Texas",25036062157.1163,5339323460.038068,0.21326530612244898
49001,"Beaver County, Utah",103746003188.0021,23917129136.222366,0.23053542692031442
49003,"Box Elder County, Utah",583064494874.8765,134615778621.84135,0.23087630923355987
49005,"Cache County, Utah",411618473156.9673,95035726542.40688,0.23088304519842526
49007,"Carbon County, Utah",154879508682.9533,35525067794.827515,0.22937229138264661
49009,"Daggett County, Utah",0,0,0
49011,"Davis County, Utah",179834237187.0187,41518509987.30259,0.23087099896403704
49013,"Duchesne County, Utah",80059275531.39305,17855873900.326447,0.2230331686342172
49015,"Emery County, Utah",69311310366.8913,15070739295.457775,0.21743549812696633
49017,"Garfield County, Utah",41938687916.7162,9683496496.730982,0.2308965057743561
49019,"Grand County, Utah",49090548899.60881,11327729795.21863,0.23075174446274926
49021,"Iron County, Utah",179287720093.96124,41357085186.74874,0.23067438843594135
49023,"Juab County, Utah",301385906469.0667,69411760432.59962,0.23030858093466897
49025,"Kane County, Utah",47728191172.44794,11008600105.453583,0.23065194458508034
49027,"Millard County, Utah",290152184177.2496,66873605819.91419,0.230477692282551
49029,"Morgan County, Utah",39303856916.062515,9082710795.786076,0.2310895547778721
49031,"Piute County, Utah",0,0,0
49033,"Rich County, Utah",20027561937.1529,4624294070.4681,0.2308965057743561
49035,"Salt Lake County, Utah",128003370016.1503,29539889923.583626,0.23077431414388974
49037,"San Juan County, Utah",93422191418.71689,21309731859.88504,0.22810139150317224
49039,"Sanpete County, Utah",346188275147.5629,79928246249.99716,0.2308808587348249
49041,"Sevier County, Utah",133020417034.11928,30361801927.43487,0.22824918613544246
49043,"Summit County, Utah",47693783398.8568,11001199505.730726,0.23066317498297736
49045,"Tooele County, Utah",211958443299.86426,48864718804.75247,0.2305391474102403
49047,"Uintah County, Utah",73360156624.1135,16443828964.727114,0.22415204276325146
49049,"Utah County, Utah",118261455790.38141,27299422183.585674,0.2308395580042067
49051,"Wasatch County, Utah",63096930528.819595,14567777987.056152,0.2308793449215775
49053,"Washington County, Utah",81874584053.80467,18893907331.0393,0.2307664527324253
49055,"Wayne County, Utah",19053464287.6637,4399378326.91803,0.23089650577435614
49057,"Weber County, Utah",216940824074.11682,50077652080.96683,0.23083553911392
50001,"Addison County, Vermont",186446759053.71588,43051767022.84395,0.23090649170490865
50003,"Bennington County, Vermont",204033747692.5164,47113178533.329735,0.2309087543906236
50005,"Caledonia County, Vermont",209716306579.5238,48426715992.26358,0.230915357904705
50007,"Chittenden County, Vermont",154352621588.14835,35636938223.5413,0.23088003207765154
50009,"Essex County, Vermont",349259921649.27155,80704102903.6853,0.2310717545906362
50011,"Franklin County, Vermont",305581622433.5462,70553143068.91582,0.23088149904779948
50013,"Grand Isle County, Vermont",13232673414.6419,3055378053.4940324,0.23089650577435616
50015,"Lamoille County, Vermont",103973733814.82394,24009320422.678467,0.23091717053692423
50017,"Orange County, Vermont",166379298183.3523,38427323369.81332,0.23096216770589975
50019,"Orleans County, Vermont",229436859525.52875,52986395321.28885,0.23094107647247156
50021,"Rutland County, Vermont",203800929933.1714,47014630854.0797,0.23068899081812985
50023,"Washington County, Vermont",145088820253.22714,33489449249.471317,0.23082032916816986
50025,"Windham County, Vermont",170442731824.98254,39367381801.536,0.23097131441169352
50027,"Windsor County, Vermont",135354471589.85895,31239487892.564495,0.23079760517424255
51001,"Accomack County, Virginia",474853480757.1377,109645653742.1119,0.23090418031112594
51003,"Albemarle County, Virginia",88963982899.0909,20540179365.892864,0.2308819670224405
51005,"Alleghany County, Virginia",243605269267.93,56247605462.18618,0.23089650577435614
51007,"Amelia County, Virginia",127079726162.257,29390942934.839954,0.23127955829329713
51009,"Amherst County, Virginia",347293158972.66156,80197604828.66705,0.2309219250557714
51011,"Appomattox County, Virginia",78839373197.95634,18248218424.498425,0.23146072430940445
51013,"Arlington County, Virginia",2251819391.1851363,519672531.8488735,0.23077895762118336
51015,"Augusta County, Virginia",433982946815.7418,100201523469.5647,0.23088815863566114
51017,"Bath County, Virginia",87360705144.80823,20180453165.57967,0.23100149125546496
51019,"Bedford County, Virginia",267032381591.67233,61664620464.560684,0.2309256281841279
51021,"Bland County, Virginia",520997808583.502,120296573518.02747,0.23089650577435614
51023,"Botetourt County, Virginia",436395550670.461,100764553507.85378,0.23090188099544798
51025,"Brunswick County, Virginia",204126486932.15912,47371615401.373634,0.23206990975706873
51027,"Buchanan County, Virginia",173373656554.8041,38655187696.244675,0.2229588304496861
51029,"Buckingham County, Virginia",279300424807.4829,64402092763.078644,0.2305835832776478
51031,"Campbell County, Virginia",397412766211.99316,91771752850.93025,0.23092301167289667
51033,"Caroline County, Virginia",92533543839.89082,21341351705.268063,0.2306336796329192
51035,"Carroll County, Virginia",407250559504.18304,94042595721.174,0.23092072810327974
51036,"Charles City County, Virginia",197649621213.33844,45679019070.881966,0.23111108835152833
51037,"Charlotte County, Virginia",466665587221.72815,107865447872.31151,0.23114078009154998
51041,"Chesterfield County, Virginia",107972650523.6651,24929375856.428993,0.23088602285413984
51043,"Clarke County, Virginia",286617657890.48956,66202111340.37312,0.23097708573722114
51045,"Craig County, Virginia",1244260865.16706,321053160.6516094,0.25802721088435376
51047,"Culpeper County, Virginia",180144029646.42432,41582564271.226524,0.23082954429765026
51049,"Cumberland County, Virginia",218362392897.48593,50520803551.00632,0.23136219969307717
51051,"Dickenson County, Virginia",47405148828.042114,10530785457.368479,0.2221443391216416
51053,"Dinwiddie County, Virginia",187835049511.13333,43360202449.64842,0.23084191455481468
51057,"Essex County, Virginia",178741931412.98517,41282918435.69163,0.23096381531374974
51059,"Fairfax County, Virginia",10779860659.549122,2489056438.5540767,0.23089875807895496
51061,"Fauquier County, Virginia",76503757256.71547,17673583671.18072,0.23101589130943423
51063,"Floyd County, Virginia",265619505713.56516,61340309661.60519,0.23093300131260858
51065,"Fluvanna County, Virginia",163602658852.95023,37826584574.824455,0.23121008448171887
51067,"Franklin County, Virginia",379922796255.5054,87735357945.78087,0.2309294383240356
51069,"Frederick County, Virginia",257855503184.64255,59525480750.03224,0.230848207677801
51071,"Giles County, Virginia",421996874237.853,97437603709.22067,0.23089650577435614
51073,"Gloucester County, Virginia",27397226691.243607,6328048584.732883,0.23097405646372898
51075,"Goochland County, Virginia",13876861477.42463,3187301821.896014,0.22968463200999953
51077,"Grayson County, Virginia",482438259197.9149,111359801975.33531,0.23082705372595916
51079,"Greene County, Virginia",26613915441.927906,6137349282.155724,0.23060677770422552
51081,"Greensville County, Virginia",566761752360.2668,130877451175.69482,0.2309214597326982
51083,"Halifax County, Virginia",295812904283.09906,68330129977.37051,0.23099103855177716
51085,"Hanover County, Virginia",108981793565.59966,25158311795.62028,0.23084875897621085
51087,"Henrico County, Virginia",53444704993.66477,12340266314.423397,0.23089782824858304
51089,"Henry County, Virginia",462813242336.79956,106870453187.88896,0.23091485595417977
51091,"Highland County, Virginia",53490877795.35688,12439146076.584366,0.23254705454962846
51093,"Isle of Wight County, Virginia",451773549647.2497,104322047692.45406,0.2309166788846093
51095,"James City County, Virginia",146717579676.32922,33879079547.824684,0.23091356620361825
51097,"King and Queen County, Virginia",122816096732.1069,28497486422.743538,0.23203380648795405
51099,"King George County, Virginia",24266022476.6108,5617775024.386312,0.2315078637135977
51101,"King William County, Virginia",165175642396.26038,38189672989.87138,0.23120644446021546
